634349.1	3048474.9	0
634347.4	3048472.9	0
634344.8	3048477	0
634343.5	3048479.5	0
634342	3048482.4	0
634341.1	3048484	0
634338.6	3048485.3	0
634336.7	3048486.2	0
634336.7	3048485.1	0
634337.1	3048477.4	0
634336.5	3048472.9	0
634335.2	3048463	0
634333.7	3048455.3	0
634330.8	3048449.1	0
634330.2	3048447.9	0
634326.9	3048441.2	0
634322.1	3048432.4	0
634319.6	3048428.4	0
634316.9	3048424.3	0
634315.1	3048422.8	0
634311.8	3048423.9	0
634311.4	3048428	0
634309.6	3048434.6	0
634307	3048430.9	0
634304.8	3048426.2	0
634303.9	3048424.4	0
634302.2	3048420.6	0
634298.5	3048413.6	0
634296.7	3048404.7	0
634293.5	3048397.9	0
634289.5	3048392.7	0
634282.4	3048387.7	0
634275.7	3048383.3	0
634269.8	3048378	0
634262.6	3048374.7	0
634258.1	3048368.2	0
634251.4	3048362.3	0
634242.6	3048356.5	0
634234.1	3048351.9	0
634226.5	3048346.8	0
634219.1	3048337.5	0
634213.3	3048332.4	0
634204.6	3048325.9	0
634195.9	3048319.7	0
634184.2	3048311.9	0
634172.9	3048303.7	0
634159.8	3048301.2	0
634157.5	3048299.8	1
634152	3048292.7	1
634149.8	3048281.3	1
634143.8	3048269.8	1
634139.3	3048261.7	1
634135.2	3048247.3	1
634131.9	3048234.9	1
634128	3048222.6	1
634123	3048204	1
634121.2	3048185	1
634119.4	3048165.4	1
634116.8	3048144.3	1
634115.9	3048131.5	1
634114.4	3048119.8	1
634113.2	3048107	1
634112.1	3048089.4	1
634110	3048070.7	1
634108.5	3048051	1
634106.4	3048034.8	1
634104.9	3048015.1	1
634103.3	3047999.9	1
634102.2	3047980.9	1
634104.8	3047969.3	1
634106.8	3047957.1	1
634111.1	3047944.1	1
634117	3047927.9	1
634116.9	3047908.1	1
634118.2	3047896.6	1
634120.5	3047884.1	1
634121.7	3047871.5	1
634123.6	3047859	1
634126.2	3047846	1
634126.3	3047832.2	1
634126.5	3047820	1
634126	3047807.2	1
634124.4	3047794.4	1
634123.5	3047778.5	1
634121.5	3047763.7	1
634120.2	3047749.2	1
634119.4	3047738.1	1
634118.9	3047726.7	1
634122.5	3047713	1
634127.1	3047697.2	1
634131.6	3047688	1
634140.1	3047675.6	1
634147	3047666.3	1
634149.5	3047658.2	1
634154.7	3047649.6	1
634157.9	3047643.3	1
634164.8	3047633.3	1
634172.4	3047624	1
634175.7	3047612.7	1
634181.1	3047599.3	1
634185.3	3047590.5	1
634191.3	3047576.4	1
634195.7	3047565.5	1
634199.7	3047553.2	1
634201.1	3047545.1	1
634205.8	3047531.8	1
634207.4	3047519.6	1
634208.7	3047508.8	1
634212.3	3047495.4	1
634215.5	3047487.7	1
634218.3	3047480.6	1
634224.1	3047470	1
634229.7	3047461.4	1
634234.4	3047450.5	1
634241.4	3047443.6	1
634248.4	3047435.7	1
634257.4	3047425.6	1
634266.7	3047415.2	1
634275.6	3047403.1	1
634284.9	3047393	1
634294.6	3047383.6	1
634303	3047378.7	1
634311.9	3047367.2	1
634319.5	3047356.5	1
634329.8	3047346.4	1
634337.7	3047333.6	1
634344.9	3047323.6	1
634354.4	3047311.1	1
634365.5	3047302.3	1
634370.5	3047295.5	1
634374.3	3047288.1	1
634379.6	3047280.6	1
634386.2	3047272	1
634391.4	3047264.2	1
634397.8	3047257.7	1
634403.3	3047249.5	1
634410.6	3047240.5	1
634419.6	3047230.8	1
634424.9	3047224	1
634430.8	3047215.7	1
634437.1	3047208.2	1
634447.4	3047196.7	1
634454.8	3047182.5	1
634463.5	3047175.6	1
634469.8	3047167.3	1
634474.4	3047161.3	1
634481.6	3047151.6	1
634487.9	3047144.4	1
634494.9	3047136.9	1
634501.2	3047130.4	1
634510.6	3047121	1
634518.2	3047110.9	1
634526.1	3047100.2	1
634533.7	3047092.3	1
634540.8	3047078.5	1
634550.1	3047069.4	1
634560.1	3047059	1
634568	3047046.9	1
634576.5	3047034.7	1
634584.9	3047020.5	1
634591.2	3047011.6	1
634603.6	3047001.4	1
634612.2	3046989.9	1
634623.5	3046978.4	1
634634	3046962.7	1
634648.6	3046946.8	1
634657.4	3046932.6	1
634669.4	3046919.6	1
634685	3046909.8	1
634699.7	3046904.7	1
634711.1	3046894.5	1
634723.9	3046876.3	1
634730.4	3046864.6	1
634734.5	3046847.4	1
634741.5	3046830.8	1
634747.9	3046818.4	1
634760.8	3046793	1
634771.2	3046784.6	1
634782.9	3046772.3	1
634793.4	3046758	1
634807.1	3046753.3	1
634823.5	3046747.1	1
634838.1	3046749.2	1
634849.7	3046759.2	1
634874.8	3046763	1
634892.8	3046761.6	1
634911.6	3046763.6	1
634941	3046768.6	1
634953.8	3046775.7	1
634967.2	3046782.1	1
634986.1	3046784.1	1
